YEAR_REPORT;COUNTRY_NAME;REGION_NAME;LADDER_SCORE;EXPLAINED_BY_GDP_PER_CAPITA;EXPLAINED_BY_SOCIAL_SUPPORT;EXPLAINED_BY_HEALTHY_LIFE_EXPECTANCY;EXPLAINED_BY_FREEDOM_TO_MAKE_LIFE_CHOICES;EXPLAINED_BY_GENEROSITY;EXPLAINED_BY_PERCEPTIONS_OF_CORRUPTION
2023;Taiwan Province of China;East Asia;6.535399913787842;1.8903347253799438;1.371842384338379;0.4923414885997772;0.5619380474090576;0.06723929941654205;0.1777113676071167
2023;Uruguay;Latin America and Caribbean;6.493899822235107;1.617422103881836;1.4445520639419556;0.4351235330104828;0.6834053993225098;0.10176099836826324;0.25392407178878784
2023;Slovakia;Central and Eastern Europe;6.468599796295166;1.7310861349105835;1.5439553260803223;0.47157514095306396;0.4944794178009033;0.1276090145111084;0.022385867312550545
2023;Saudi Arabia;Middle East and North Africa;6.462600231170654;1.8609226942062378;1.3704391717910767;0.3506397604942322;0.6815623044967651;0.09315761178731918;0.17031432688236237
2023;Estonia;Central and Eastern Europe;6.4552001953125;1.7984774112701416;1.5264379978179932;0.4937084913253784;0.7281054854393005;0.15347428619861603;0.3721884787082672
2023;Spain;Western Europe;6.436200141906738;1.7981053590774536;1.4913617372512817;0.5672692060470581;0.5329196453094482;0.10105776786804199;0.1565551459789276
2023;Italy;Western Europe;6.4045000076293945;1.8317288160324097;1.364630103111267;0.5590959787368774;0.43763837218284607;0.09697206318378448;0.06255556643009186
2023;Kosovo;Central and Eastern Europe;6.367599964141846;1.3744702339172363;1.2692053318023682;0.3723197281360626;0.6385247111320496;0.27524492144584656;0.045100852847099304
2023;Chile;Latin America and Caribbean;6.333799839019775;1.645203709602356;1.3837307691574097;0.5114095211029053;0.5464231371879578;0.13051360845565796;0.07616753876209259
2023;Mexico;Latin America and Caribbean;6.329500198364258;1.550388216972351;1.168708324432373;0.38880425691604614;0.6315385103225708;0.08623164147138596;0.11513185501098633
2023;Malta;Western Europe;6.299900054931641;1.8413457870483398;1.4684698581695557;0.5468358397483826;0.6706803441047668;0.20044934749603271;0.14341334998607635
2023;Panama;Latin America and Caribbean;6.264500141143799;1.713736891746521;1.4018425941467285;0.47463858127593994;0.6300383806228638;0.0648609921336174;0.036380667239427567
2023;Poland;Central and Eastern Europe;6.259699821472168;1.7667744159698486;1.4744794368743896;0.4773264229297638;0.5107993483543396;0.11982447654008865;0.13861407339572906
2023;Nicaragua;Latin America and Caribbean;6.258800029754639;1.1085658073425293;1.291988730430603;0.3847053647041321;0.6597586274147034;0.1476614624261856;0.21780285239219666
2023;Latvia;Central and Eastern Europe;6.212699890136719;1.73714280128479;1.5049731731414795;0.4051622152328491;0.580150842666626;0.10660862177610397;0.0707940086722374
2023;Bahrain;Middle East and North Africa;6.1732001304626465;1.8825600147247314;1.2693383693695068;0.38948526978492737;0.7483083009719849;0.19922074675559998;0.13780325651168823
2023;Guatemala;Latin America and Caribbean;6.150300025939941;1.287179708480835;1.188223958015442;0.30978888273239136;0.6311976909637451;0.10570834577083588;0.06626451015472412
2023;Kazakhstan;Commonwealth of Independent States;6.143899917602539;1.6638872623443604;1.4906219244003296;0.38885146379470825;0.6275635957717896;0.13617226481437683;0.1487179398536682
2023;Serbia;Central and Eastern Europe;6.143599987030029;1.551958441734314;1.3431038856506348;0.4238874316215515;0.6166508793830872;0.24588437378406525;0.08069434762001038
2023;Cyprus;Western Europe;6.130000114440918;1.823535442352295;1.2244642972946167;0.5795837640762329;0.4554170072078705;0.10422416031360626;0.04963978752493858
2023;Japan;East Asia;6.129000186920166;1.825132131576538;1.3963241577148438;0.6217486262321472;0.5560483932495117;0.009303618222475052;0.20712538063526154
2023;Croatia;Central and Eastern Europe;6.125;1.72653329372406;1.4545847177505493;0.4746306836605072;0.49966320395469666;0.08672208338975906;0.002726536011323333
2023;Brazil;Latin America and Caribbean;6.124599933624268;1.4544808864593506;1.250219464302063;0.38740670680999756;0.5584881901741028;0.1314038187265396;0.1370965987443924
2023;El Salvador;Latin America and Caribbean;6.121600151062012;1.2776421308517456;1.0442631244659424;0.38327082991600037;0.7131232619285583;0.07853514701128006;0.22166745364665985
2023;Hungary;Central and Eastern Europe;6.041200160980225;1.7544872760772705;1.5188888311386108;0.43513578176498413;0.5005857944488525;0.10468287020921707;0.06462839245796204
2023;Argentina;Latin America and Caribbean;6.02370023727417;1.5895475149154663;1.3881741762161255;0.42695173621177673;0.5868987441062927;0.0884210467338562;0.08242520689964294
2023;Honduras;Latin America and Caribbean;6.022500038146973;1.114858865737915;1.0716112852096558;0.34147703647613525;0.6134178042411804;0.1886652708053589;0.061733901500701904
2023;Uzbekistan;Commonwealth of Independent States;6.0142998695373535;1.2271769046783447;1.3474141359329224;0.37519484758377075;0.7402471899986267;0.2595858573913574;0.20837432146072388
2023;Malaysia;Southeast Asia;6.01230001449585;1.6649701595306396;1.155066728591919;0.3850533664226532;0.6588239669799805;0.22205737233161926;0.12220989912748337
2023;Portugal;Western Europe;5.9679999351501465;1.7580631971359253;1.3555439710617065;0.5373093485832214;0.693030834197998;0.031227661296725273;0.03653901442885399
2023;South Korea;East Asia;5.951099872589111;1.85275399684906;1.1879149675369263;0.6026955842971802;0.44603991508483887;0.11163512617349625;0.1632450670003891
2023;Greece;Western Europe;5.9309000968933105;1.707674264907837;1.246871829032898;0.5345674753189087;0.24788780510425568;0.007891758345067501;0.09731749445199966
2023;Mauritius;Sub-Saharan Africa;5.902299880981445;1.5889784097671509;1.3817156553268433;0.3356765806674957;0.5739434361457825;0.12128746509552002;0.11043675243854523
2023;Thailand;Southeast Asia;5.8429999351501465;1.5151944160461426;1.344265341758728;0.46099820733070374;0.6237058639526367;0.2913073003292084;0.013393301516771317
2023;Mongolia;East Asia;5.840199947357178;1.379249095916748;1.4941073656082153;0.24439497292041779;0.42519521713256836;0.2386225461959839;0.05756490305066109
2023;Kyrgyzstan;Commonwealth of Independent States;5.825300216674805;1.0612764358520508;1.4393519163131714;0.4174804985523224;0.7354274392127991;0.23373466730117798;0.018120765686035156
2023;Moldova;Commonwealth of Independent States;5.819200038909912;1.424565315246582;1.301645278930664;0.37515535950660706;0.609571099281311;0.09346220642328262;0.020222235471010208
2023;China;East Asia;5.81790018081665;1.5103861093521118;1.2487590312957764;0.4675142765045166;0.6656950116157532;0.11454950273036957;0.1445867121219635
2023;Vietnam;Southeast Asia;5.763299942016602;1.3485907316207886;1.2119914293289185;0.3806960880756378;0.7412129044532776;0.13447675108909607;0.12194114923477173
2023;Paraguay;Latin America and Caribbean;5.737800121307373;1.4284915924072266;1.4265047311782837;0.39152535796165466;0.6776077151298523;0.14756092429161072;0.06195641681551933
2023;Montenegro;Central and Eastern Europe;5.7221999168396;1.5371142625808716;1.3849304914474487;0.4242248237133026;0.5633713006973267;0.17049303650856018;0.0606328509747982
2023;Jamaica;Latin America and Caribbean;5.702700138092041;1.3047146797180176;1.3286206722259521;0.4106014668941498;0.5865006446838379;0.07941938936710358;0.03869432210922241
2023;Bolivia;Latin America and Caribbean;5.684299945831299;1.2401587963104248;1.1872327327728271;0.3288326859474182;0.6476932764053345;0.10277913510799408;0.05966056510806084
2023;Russia;Commonwealth of Independent States;5.660699844360352;1.679553747177124;1.3825452327728271;0.3655700087547302;0.44942495226860046;0.12014270573854446;0.09144564718008041
2023;Bosnia and Herzegovina;Central and Eastern Europe;5.632500171661377;1.4665228128433228;1.3614246845245361;0.42899391055107117;0.4850519001483917;0.24717839062213898;0.008274044841527939
2023;Colombia;Latin America and Caribbean;5.63040018081665;1.4552850723266602;1.2133201360702515;0.4855212867259979;0.5623914003372192;0.0804615467786789;0.06843424588441849
2023;Dominican Republic;Latin America and Caribbean;5.568900108337402;1.5363973379135132;1.2269470691680908;0.35063061118125916;0.6232869029045105;0.08342350274324417;0.19503574073314667
2023;Ecuador;Latin America and Caribbean;5.558899879455566;1.342591404914856;1.1731176376342773;0.4759995639324188;0.5596871376037598;0.07865968346595764;0.06913671642541885
2023;Peru;Latin America and Caribbean;5.525899887084961;1.3896845579147339;1.1534433364868164;0.49914878606796265;0.5492284297943115;0.07266146689653397;0.02677234448492527
2023;Philippines;Southeast Asia;5.522900104522705;1.2380532026290894;1.1078919172286987;0.2862890660762787;0.714474618434906;0.10429764539003372;0.14110378921031952
2023;Bulgaria;Central and Eastern Europe;5.466100215911865;1.6354175806045532;1.4572725296020508;0.4078706204891205;0.5574341416358948;0.10594089329242706;0.012971367686986923
2023;Nepal;South Asia;5.360300064086914;0.9788516759872437;1.0268685817718506;0.2810980975627899;0.5672988295555115;0.2147323489189148;0.10436979681253433
2023;Armenia;Commonwealth of Independent States;5.341700077056885;1.4661458730697632;1.1339071989059448;0.442997008562088;0.5508717894554138;0.0530974417924881;0.16019709408283234
2023;Tajikistan;Commonwealth of Independent States;5.329800128936768;0.971865713596344;1.2484393119812012;0.29141175746917725;0.5993067622184753;0.10436795651912689;0.29188746213912964
2023;Algeria;Middle East and North Africa;5.329100131988525;1.3533517122268677;1.2980681657791138;0.40921828150749207;0.25230395793914795;0.07345454394817352;0.1519797146320343
2023;Hong Kong S.A.R. of China;East Asia;5.308499813079834;1.9509402513504028;1.201336145401001;0.7015898823738098;0.40679728984832764;0.122539222240448;0.38999292254447937
2023;Albania;Central and Eastern Europe;5.277299880981445;1.449203372001648;0.9512205123901367;0.4800824522972107;0.5491721034049988;0.13271169364452362;0.0365266352891922
2023;Indonesia;Southeast Asia;5.276899814605713;1.383815884590149;1.1686501502990723;0.3138144016265869;0.6633294224739075;0.4215450584888458;0.038032881915569305
2023;South Africa;Sub-Saharan Africa;5.274600028991699;1.416947603225708;1.4279369115829468;0.1487330049276352;0.46367108821868896;0.08995087444782257;0.01930113695561886
2023;Congo (Brazzaville);Sub-Saharan Africa;5.267099857330322;0.9211781620979309;0.6650123000144958;0.14494769275188446;0.46362507343292236;0.134102925658226;0.13602150976657867
2023;North Macedonia;Central and Eastern Europe;5.253600120544434;1.4978708028793335;1.1705783605575562;0.40788641571998596;0.5154193043708801;0.20684754848480225;0.01960720308125019
2023;Venezuela;Latin America and Caribbean;5.210599899291992;0.0;1.256657600402832;0.3411180377006531;0.36869797110557556;0.2053084671497345;0.08427201211452484
2023;Laos;Southeast Asia;5.1107001304626465;1.2321990728378296;0.8528011441230774;0.25653761625289917;0.7148841023445129;0.18525107204914093;0.16228289902210236
2023;Georgia;Commonwealth of Independent States;5.109099864959717;1.477461338043213;0.9468309879302979;0.3656463027000427;0.5387157797813416;0.0;0.20069587230682373
2023;Guinea;Sub-Saharan Africa;5.071700096130371;0.8441724181175232;0.7762272357940674;0.07234486192464828;0.36870914697647095;0.20360732078552246;0.10179644078016281
2023;Ukraine;Commonwealth of Independent States;5.071400165557861;1.3581942319869995;1.354416847229004;0.35475051403045654;0.5506308674812317;0.2653694748878479;0.01600913517177105
2023;Ivory Coast;Sub-Saharan Africa;5.052700042724609;1.0937527418136597;0.5835306644439697;0.1204984113574028;0.46710219979286194;0.13794459402561188;0.13124768435955048
2023;Gabon;Sub-Saharan Africa;5.0346999168396;1.4384474754333496;1.020937442779541;0.1831405758857727;0.3461649715900421;0.0360904298722744;0.10226478427648544
2023;Nigeria;Sub-Saharan Africa;4.980599880218506;1.064864993095398;1.0065486431121826;0.0915655568242073;0.4481388330459595;0.17551828920841217;0.01283709891140461
2023;Cameroon;Sub-Saharan Africa;4.973199844360352;0.9647701978683472;0.8712012767791748;0.11762183159589767;0.40538862347602844;0.14435206353664398;0.05925314873456955
2023;Mozambique;Sub-Saharan Africa;4.953999996185303;0.5700973868370056;0.8853094577789307;0.0;0.6252136826515198;0.16148334741592407;0.19241021573543549
2023;Iraq;Middle East and North Africa;4.940899848937988;1.2809834480285645;0.9525938034057617;0.32381361722946167;0.3514840006828308;0.13353405892848969;0.03783709183335304
2023;State of Palestine;Unknown;4.907800197601318;1.1439604759216309;1.3088682889938354;;0.41632840037345886;0.06540855020284653;0.06682378798723221
2023;Morocco;Middle East and North Africa;4.9028000831604;1.2360212802886963;0.5349344611167908;0.3370566666126251;0.5397968888282776;0.012604890391230583;0.08470867574214935
2023;Iran;Middle East and North Africa;4.876299858093262;1.4645715951919556;1.1018677949905396;0.41060003638267517;0.2806774079799652;0.22921785712242126;0.13040226697921753
2023;Senegal;Sub-Saharan Africa;4.855100154876709;0.9427269101142883;0.7273567318916321;0.230744406580925;0.5189372897148132;0.1422114372253418;0.05959148705005646
2023;Mauritania;Sub-Saharan Africa;4.723899841308594;1.0989632606506348;0.7642542123794556;0.24371562898159027;0.3201403021812439;0.12956364452838898;0.19465650618076324
2023;Burkina Faso;Sub-Saharan Africa;4.637599945068359;0.7675022482872009;0.8137190341949463;0.10710924863815308;0.4189414381980896;0.18760032951831818;0.11297206580638885
2023;Namibia;Sub-Saharan Africa;4.630799770355225;1.2889835834503174;1.125555157661438;0.1449827253818512;0.38303688168525696;0.06905322521924973;0.07070063799619675
2023;Turkiye;Unknown;4.613500118255615;1.714365839958191;1.1479283571243286;0.4668031334877014;0.12466537207365036;0.09510792791843414;0.09611735492944717
2023;Ghana;Sub-Saharan Africa;4.605000019073486;1.1006957292556763;0.7561179399490356;0.19706325232982635;0.5259996056556702;0.2111475020647049;0.03477870300412178
2023;Pakistan;South Asia;4.5553998947143555;1.0808181762695312;0.6567456722259521;0.15754808485507965;0.5110501050949097;0.14062462747097015;0.1020449548959732
2023;Niger;Sub-Saharan Africa;4.501299858093262;0.5610174536705017;0.6282872557640076;0.13677246868610382;0.5404208898544312;0.1537584811449051;0.1400602012872696
2023;Tunisia;Middle East and North Africa;4.496699810028076;1.3330357074737549;0.9811620116233826;0.4215024709701538;0.2592920660972595;0.022359324619174004;0.01601003110408783
2023;Kenya;Sub-Saharan Africa;4.486599922180176;1.0513869524002075;0.8807329535484314;0.18986286222934723;0.41777968406677246;0.29101863503456116;0.05491529777646065
2023;Sri Lanka;South Asia;4.4415998458862305;1.4217795133590698;1.2241677045822144;0.4255845248699188;0.5388301610946655;0.12034110724925995;0.08638095110654831
2023;Uganda;Sub-Saharan Africa;4.432499885559082;0.7850960493087769;1.1435365676879883;0.20114894211292267;0.4253447353839874;0.19745603203773499;0.051481470465660095
2023;Chad;Sub-Saharan Africa;4.396599769592285;0.6220396757125854;0.9616597890853882;0.04345265030860901;0.39268815517425537;0.2550949156284332;0.08765486627817154
2023;Cambodia;Southeast Asia;4.393499851226807;1.02503502368927;1.023516058921814;0.28253212571144104;0.767534077167511;0.17576763033866882;0.0514887273311615
2023;Benin;Sub-Saharan Africa;4.373700141906738;0.9240769147872925;0.241819828748703;0.12437799572944641;0.4813438951969147;0.11361587792634964;0.2531726062297821
2023;Myanmar;Southeast Asia;4.372499942779541;1.0319167375564575;1.1250338554382324;0.26859521865844727;0.45976001024246216;0.4000890254974365;0.19385148584842682
2023;Bangladesh;South Asia;4.282100200653076;1.1326640844345093;0.5131068229675293;0.354702889919281;0.6166136264801025;0.1391410231590271;0.16538919508457184
2023;Gambia;Sub-Saharan Africa;4.279399871826172;0.7607241868972778;0.613659143447876;0.17355553805828094;0.285875141620636;0.33184361457824707;0.033252350986003876
2023;Mali;Sub-Saharan Africa;4.197800159454346;0.7633607387542725;0.6369125247001648;0.10551837831735611;0.44072335958480835;0.1212945505976677;0.05949722230434418
2023;Egypt;Middle East and North Africa;4.170499801635742;1.377242088317871;0.9719079732894897;0.3262195885181427;0.46679794788360596;0.03829358145594597;0.24986493587493896
2023;Togo;Sub-Saharan Africa;4.137400150299072;0.7698516249656677;0.6416472792625427;0.1612667590379715;0.3669990599155426;0.1493128091096878;0.1355752795934677
2023;Jordan;Middle East and North Africa;4.119800090789795;1.292441964149475;0.9797879457473755;0.43784815073013306;0.5169684290885925;0.05601091682910919;0.17325633764266968
2023;Ethiopia;Sub-Saharan Africa;4.09060001373291;0.7933301329612732;1.114328145980835;0.2497992068529129;0.4506298005580902;0.28307774662971497;0.10059135407209396
2023;Liberia;Sub-Saharan Africa;4.042300224304199;0.6276428699493408;0.6442357301712036;0.14085951447486877;0.4705756604671478;0.21923191845417023;0.07093775272369385
2023;India;South Asia;4.035799980163574;1.1592427492141724;0.6741873025894165;0.2519409656524658;0.6854270696640015;0.1749284863471985;0.11138423532247543
2023;Madagascar;Sub-Saharan Africa;4.019100189208984;0.6324694752693176;0.779421865940094;0.17764247953891754;0.18663491308689117;0.17690710723400116;0.13413265347480774
2023;Zambia;Sub-Saharan Africa;3.9821999073028564;0.9135203957557678;0.8896535038948059;0.09541583061218262;0.544572651386261;0.18922153115272522;0.07988719642162323
2023;Tanzania;Sub-Saharan Africa;3.6937999725341797;0.8358948826789856;0.786942183971405;0.21446597576141357;0.6071901917457581;0.23407748341560364;0.26875507831573486
2023;Comoros;Sub-Saharan Africa;3.5452001094818115;0.9137858152389526;0.3268284797668457;0.21510665118694305;0.11741076409816742;0.1287686973810196;0.14475125074386597
2023;Malawi;Sub-Saharan Africa;3.4951999187469482;0.6365268230438232;0.47856953740119934;0.1892317533493042;0.49023157358169556;0.13921768963336945;0.12902875244617462
2023;Botswana;Sub-Saharan Africa;3.43530011177063;1.4713940620422363;1.040647029876709;0.087047278881073;0.47986912727355957;0.02127719298005104;0.07069367915391922
2023;Congo (Kinshasa);Sub-Saharan Africa;3.207200050354004;0.530779242515564;0.7837467789649963;0.10475765913724899;0.3754723072052002;0.18257318437099457;0.06828712671995163
2023;Zimbabwe;Sub-Saharan Africa;3.2035000324249268;0.7582786083221436;0.8805129528045654;0.06865278631448746;0.362508088350296;0.11162655055522919;0.11711476743221283
2023;Sierra Leone;Sub-Saharan Africa;3.1375999450683594;0.6696986556053162;0.5403425097465515;0.09181147813796997;0.37090742588043213;0.19273065030574799;0.051076825708150864
2023;Lebanon;Middle East and North Africa;2.392199993133545;1.4169986248016357;0.47593557834625244;0.39830833673477173;0.12277092039585114;0.0608237087726593;0.027207810431718826
2023;Afghanistan;South Asia;1.8589999675750732;0.6445997953414917;0.0;0.08670428395271301;0.0;0.09296496212482452;0.058644093573093414
2022;Finland;Western Europe;7.821000099182129;1.8916280269622803;1.258108377456665;0.775206446647644;0.7355902194976807;0.10873305052518845;0.5336580872535706
2022;Denmark;Western Europe;7.636199951171875;1.9525948762893677;1.2426812648773193;0.7766435146331787;0.7189184427261353;0.1876257061958313;0.5320789217948914
2022;Iceland;Western Europe;7.557499885559082;1.9357264041900635;1.3199135065078735;0.802621603012085;0.7181944847106934;0.26961612701416016;0.191204234957695
2022;Switzerland;Western Europe;7.511600017547607;2.0259697437286377;1.2260738611221313;0.8220476508140564;0.6769469380378723;0.14682170748710632;0.4610044062137604
2022;Netherlands;Western Europe;7.414899826049805;1.944577932357788;1.205848217010498;0.7867376208305359;0.650681734085083;0.2710764706134796;0.4190830886363983
2022;Luxembourg;Western Europe;7.4039998054504395;2.209395408630371;1.1545246839523315;0.7903646230697632;0.6997277736663818;0.12020288407802582;0.38811996579170227
2022;Sweden;Western Europe;7.384300231933594;1.9202585220336914;1.2040431499481201;0.8026081919670105;0.7237046957015991;0.2179296463727951;0.5122383832931519
2022;Norway;Western Europe;7.365099906921387;1.9971911907196045;1.239048719406128;0.7860307097434998;0.7276478409767151;0.21664024889469147;0.47399914264678955
2022;Israel;Middle East and North Africa;7.363800048828125;1.8259295225143433;1.2209957838058472;0.8176369667053223;0.5676404237747192;0.15483763813972473;0.14261415600776672
2022;New Zealand;North America and ANZ;7.19980001449585;1.8520405292510986;1.2346335649490356;0.7521170377731323;0.6797534227371216;0.2446611374616623;0.48300281167030334
2022;Austria;Western Europe;7.163000106811523;1.9313225746154785;1.1652566194534302;0.7737501859664917;0.6227887272834778;0.1932794749736786;0.3291270434856415
2022;Australia;North America and ANZ;7.162099838256836;1.899888515472412;1.203384280204773;0.7723036408424377;0.6764959692955017;0.25760915875434875;0.3410457968711853
2022;Ireland;Western Europe;7.040800094604492;2.1290323734283447;1.1656070947647095;0.7788048386573792;0.6267539262771606;0.18968403339385986;0.4076792299747467
2022;Germany;Western Europe;7.03410005569458;1.9237384796142578;1.0875364542007446;0.7759007811546326;0.5851035714149475;0.1625509113073349;0.35760560631752014
2022;Canada;North America and ANZ;7.025100231170654;1.8864532709121704;1.18776273727417;0.7831433415412903;0.658886194229126;0.21696539223194122;0.3682062327861786
2022;United States;North America and ANZ;6.976799964904785;1.9823453426361084;1.1816372871398926;0.6281335353851318;0.5742728114128113;0.22004161775112152;0.17671221494674683
2022;United Kingdom;Western Europe;6.942500114440918;1.8671802282333374;1.1430999040603638;0.7499578595161438;0.5965437293052673;0.28907519578933716;0.32918664813041687
2022;Czechia;Unknown;6.9197998046875;1.8150155544281006;1.2600810527801514;0.7150060534477234;0.6603860259056091;0.15846003592014313;0.048207007348537445
2022;Belgium;Western Europe;6.804999828338623;1.9072577953338623;1.1061527729034424;0.7636563181877136;0.49194300174713135;0.0493561327457428;0.20354114472866058
2022;France;Western Europe;6.686699867248535;1.8626905679702759;1.2186006307601929;0.8076454401016235;0.5671940445899963;0.06989908218383789;0.2656324803829193
2022;Bahrain;Middle East and North Africa;6.646900177001953;1.8539786338806152;1.0289300680160522;0.6248905062675476;0.6929103136062622;0.19925999641418457;0.1545918583869934
2022;Slovenia;Central and Eastern Europe;6.630099773406982;1.80962073802948;1.2490571737289429;0.7694127559661865;0.6845259666442871;0.11781401932239532;0.11475236713886261
2022;Costa Rica;Latin America and Caribbean;6.581999778747559;1.5842736959457397;1.054443597793579;0.7442119717597961;0.6613852977752686;0.0889740139245987;0.10240529477596283
2022;United Arab Emirates;Middle East and North Africa;6.576000213623047;1.998103141784668;0.9795715808868408;0.6327618956565857;0.7020320296287537;0.2037053108215332;0.25044122338294983
2022;Saudi Arabia;Middle East and North Africa;6.522799968719482;1.869549036026001;1.09208345413208;0.5768461227416992;0.6507883667945862;0.07841826230287552;0.18037278950214386
2022;Taiwan Province of China;East Asia;6.512499809265137;1.8968870639801025;1.0952037572860718;0.7326737642288208;0.5422512888908386;0.07503262907266617;0.16824042797088623
2022;Singapore;Southeast Asia;6.480199813842773;2.148613929748535;1.1273994445800781;0.8508744239807129;0.6715790629386902;0.1626960039138794;0.5868280529975891
2022;Romania;Central and Eastern Europe;6.4770002365112305;1.7188928127288818;1.0061519145965576;0.6554091572761536;0.6052556037902832;0.03927204757928848;0.006143508478999138
2022;Spain;Western Europe;6.47629976272583;1.8080835342407227;1.211014986038208;0.8083633184432983;0.5049465894699097;0.10146153718233109;0.14901389181613922
2022;Uruguay;Latin America and Caribbean;6.473599910736084;1.6145362854003906;1.1796176433563232;0.6720983982086182;0.6649817228317261;0.10261441022157669;0.26524412631988525
2022;Italy;Western Europe;6.466700077056885;1.834216833114624;1.0517305135726929;0.8011638522148132;0.4124963581562042;0.08534713089466095;0.05925849825143814
2022;Kosovo;Central and Eastern Europe;6.455100059509277;1.3621175289154053;0.9493407011032104;0.5694798827171326;0.5988550186157227;0.3091844320297241;0.03500910475850105
2022;Malta;Western Europe;6.446899890899658;1.8382794857025146;1.168923258781433;0.7889099717140198;0.6791720986366272;0.1742989420890808;0.16584274172782898
2022;Lithuania;Central and Eastern Europe;6.4456000328063965;1.8039295673370361;1.203661322593689;0.6592584848403931;0.49565961956977844;0.05324197933077812;0.0769382119178772
